session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
22,0,2558042.027053,179.37161587178707,7097.5,464,75,200,
2,0,2558042.491041,240.92968041077256,7188.1,434,72,200,
7,0,2558043.146332,223.49091991782188,7383.9,452,70,200,
29,0,2558048.288882,1090.60578327626,3282.6,155,21,200,
23,0,2558045.882983,307.6885067857802,5850.2,347,52,200,
24,0,2558044.955687,374.7608480043709,7121.7,373,63,200,
4,0,2558046.314690,334.1193669475615,5920.5,315,52,200,
6,0,2558048.049110,296.0721389390528,4908.2,254,43,200,
18,0,2558044.997463,433.02703415974975,8511.0,402,75,200,
14,0,2558046.339062,310.25701528415084,8554.1,452,78,200,
23,1,2558048.794288,1145.13082196936,6269.2,338,49,200,
5,0,2558047.081550,313.82206780835986,8633.1,443,83,200,
10,0,2558050.079189,2311.6984609514475,5635.5,254,37,200,
4,1,2558049.609087,2374.7598440386355,6804.1,304,51,200,
17,0,2558049.003327,2885.644080117345,7844.8,329,59,200,
15,0,2558050.461659,2023.598206229508,6589.8,340,57,200,
24,1,2558050.551863,2659.9754630587995,7109.1,364,60,200,
22,1,2558048.884314,1909.5355840399861,9127.0,503,87,200,
3,0,2558051.287244,3775.032320059836,7251.1,294,54,200,
31,0,2558053.734465,3261.0201449133456,6205.4,285,41,200,
13,0,2558052.391784,3485.0782598368824,7548.2,356,59,200,
14,1,2558050.709784,3056.3736390322447,9390.7,491,86,200,
2,1,2558051.417662,3809.1882206499577,9223.6,459,75,200,
29,1,2558053.986694,3207.7153180725873,6812.4,259,45,200,
20,0,2558053.614076,2952.7457980439067,9283.8,441,76,200,
25,0,2558052.235300,3641.238619107753,11214.7,479,92,200,
16,0,2558054.206413,3966.502383351326,9700.3,374,60,200,
27,0,2558054.894535,3805.118902120739,10326.8,440,65,200,
8,0,2558054.064110,3759.760739747435,11510.6,461,81,200,
10,1,2558057.408419,3639.3824527040124,8518.6,304,47,200,
29,2,2558058.890234,5272.674183826894,9396.5,235,41,200,
8,1,2558056.261293,4001.0437699966133,12472.1,486,82,200,
25,1,2558056.035533,4226.458637975156,13046.0,406,85,200,
7,1,2558057.324472,3630.9880414046347,12011.0,499,81,200,
5,1,2558056.618247,3737.831095699221,12977.3,465,88,200,
27,1,2558058.194241,4965.1557598263025,12142.6,421,68,200,
17,1,2558060.410615,5778.402518015355,10472.2,254,45,200,
0,0,2558059.267134,6208.55405414477,11788.3,356,52,200,
24,2,2558058.649580,5059.104938060045,12843.8,438,73,200,
7,2,2558059.837587,5993.877915665507,13078.1,418,67,200,
6,1,2558064.969283,5615.477183833718,9360.4,226,36,200,
27,2,2558061.203104,7780.821757856756,13384.3,324,52,200,
0,1,2558061.289476,8043.476918246597,14117.4,357,57,200,
11,0,2558064.614569,5238.107691053301,11335.7,375,58,200,
21,0,2558061.143168,7398.157661315054,15358.3,389,74,200,
10,2,2558066.998171,4749.2513889446855,9955.5,266,50,200,
16,1,2558062.827957,6765.766124241054,15358.1,462,81,200,
12,0,2558066.914447,4390.231254976243,11719.5,409,70,200,
19,0,2558065.991714,5219.342629890889,13086.2,464,75,200,
0,2,2558067.386846,5787.072358187288,12239.3,377,61,200,
31,1,2558067.844334,6742.73905204609,12144.1,296,50,200,
23,2,2558067.854775,6988.525972235948,14639.2,471,73,200,
15,1,2558069.048226,7157.5179090723395,14097.5,373,66,200,
31,2,2558070.146035,7071.362825110555,13189.0,362,58,200,
19,1,2558068.910096,6752.763146068901,14425.0,403,72,200,
5,2,2558070.101102,6657.0218140259385,14283.1,404,72,200,
10,3,2558072.532362,6800.598273985088,12262.8,317,53,200,
23,3,2558077.644675,5875.440323725343,8438.4,184,33,200,
30,0,2558071.062730,7822.317556943744,15494.4,470,83,200,
12,1,2558074.355251,5890.902291983366,12412.7,393,74,200,
27,3,2558072.686816,7203.971030190587,14176.9,522,78,200,
8,2,2558070.993827,7447.306489106268,16024.9,546,93,200,
28,0,2558077.933362,5683.481510262936,10357.2,418,65,200,
1,0,2558078.032754,6572.454572655261,10258.0,349,55,200,
14,2,2558077.998411,5618.747760541737,10583.9,429,69,200,
25,2,2558074.979631,7771.44585410133,14632.1,475,92,200,
3,1,2558078.959532,7752.099189907312,11064.3,291,50,200,
17,2,2558080.434507,6736.715164035559,10345.6,329,55,200,
4,2,2558080.073082,6945.276852231473,10707.2,319,57,200,
0,3,2558078.921952,7320.808742195368,11964.0,433,69,200,
14,3,2558078.476835,6521.417799871415,13493.3,596,105,200,
2,2,2558079.090463,7869.1409807652235,13115.4,499,79,200,
30,1,2558081.375752,7074.888901785016,11696.2,409,69,200,
13,1,2558080.987899,7461.728303227574,12316.2,397,72,200,
30,2,2558081.515850,7231.326407752931,12635.1,484,81,200,
6,2,2558083.484873,7561.477863229811,10763.7,270,48,200,
27,4,2558082.390314,7809.157890733331,11966.9,386,61,200,
12,2,2558082.340114,7435.844532214105,12514.4,392,75,200,
3,2,2558082.924964,8063.813304994255,12026.4,365,59,200,
6,3,2558084.324320,8047.741905786097,11142.5,277,46,200,
26,0,2558082.609744,8378.19421896711,12964.2,410,68,200,
6,4,2558085.732766,8778.21515314281,11119.9,227,36,200,
21,1,2558083.517273,8621.331572998315,13512.2,415,72,200,
12,3,2558084.467819,8770.472344942391,12854.3,347,60,200,
8,3,2558084.852794,8618.725646287203,13039.0,368,66,200,
17,3,2558085.127263,9228.798673022538,12972.6,337,56,200,
31,3,2558087.589877,8087.201674934477,11537.6,301,53,200,
15,2,2558087.498086,7604.399512987584,11853.8,352,64,200,
29,3,2558089.477182,8005.651946179569,10150.1,179,33,200,
0,4,2558085.760773,9284.316618926823,14101.1,399,72,200,
10,4,2558089.083394,7945.3071700409055,10892.4,258,43,200,
4,3,2558085.438990,9011.065765749663,14644.5,461,83,200,
25,3,2558087.919204,7819.3195830099285,12461.6,383,68,200,
31,4,2558089.646119,8397.178069222718,12050.0,321,54,200,
24,3,2558089.322125,7874.219974968582,13233.0,485,80,200,
3,5,2558090.976697,8824.057891964912,11879.4,285,45,200,
3,4,2558090.286597,9225.770635996014,13190.9,314,58,200,
18,1,2558089.730600,8539.668165612966,13978.1,448,80,200,
10,5,2558091.352614,8836.304446216673,12720.9,342,58,200,
3,3,2558089.853496,9442.752133123577,14220.1,406,69,200,
4,4,2558092.336235,8211.349337361753,12099.2,318,58,200,
30,3,2558091.002711,9078.180870041251,13798.8,427,69,200,
5,3,2558091.382755,8864.940682891756,13822.8,397,73,200,
15,3,2558092.789299,9067.818054929376,12519.3,328,49,200,
15,4,2558093.048866,9676.685390993953,13244.4,339,51,200,
6,5,2558096.947247,8529.119698796421,10652.1,228,33,200,
19,2,2558096.633830,8325.609608087689,11580.0,278,49,200,
20,1,2558094.505277,9372.746214736253,13878.0,404,66,200,
20,2,2558096.425062,7817.795047070831,12255.4,402,65,200,
13,2,2558095.870837,8370.550591964275,12985.4,388,67,200,
2,3,2558093.483011,9545.120968017727,15548.9,485,86,200,
26,1,2558093.969166,9673.634045757353,15062.8,441,77,200,
4,5,2558096.941470,8468.344566877931,12680.7,327,58,200,
13,3,2558096.985565,9472.002479247749,12990.8,251,45,200,
25,4,2558096.562752,8048.392532858998,14956.9,504,87,200,
4,6,2558098.693547,9689.404253382236,14330.7,276,46,200,
23,4,2558099.751486,8795.448509976268,14000.5,303,51,200,
6,6,2558103.186422,6691.985527984798,10731.5,240,39,200,
19,3,2558100.817817,8212.429863866419,14085.6,369,59,200,
6,7,2558104.739830,7039.403223898262,10275.3,184,35,200,
0,5,2558101.291805,8034.786706790328,14176.4,397,64,200,
8,4,2558097.338931,10431.185968685895,18400.1,506,86,200,
28,1,2558099.920372,8934.931512922049,16016.5,449,73,200,
8,5,2558104.585210,5657.422315794975,12808.5,494,83,200,
13,5,2558106.211545,7964.7466647438705,11892.9,379,55,200,
19,4,2558101.843674,7483.637541066855,16261.0,506,101,200,
9,0,2558105.418203,7858.042348176241,12935.1,350,66,200,
16,2,2558106.794267,8334.239973220974,12098.7,367,52,200,
13,4,2558105.578324,8500.979652162641,13426.4,391,67,200,
16,3,2558107.147989,8050.398577004671,12480.9,367,61,200,
3,6,2558108.326991,7347.3657090216875,12432.7,440,71,200,
2,4,2558109.260886,6855.376902036369,11739.3,432,69,200,
23,5,2558111.108711,8702.800292056054,10277.4,122,22,200,
27,5,2558108.376426,7559.900925029069,13123.1,461,77,200,
8,6,2558109.263120,8323.748716618866,12712.6,391,59,200,
27,6,2558110.261248,8294.297684915364,13242.9,447,69,200,
28,2,2558109.859553,8431.641187984496,13752.3,490,73,200,
7,3,2558110.673721,8437.024556100368,13222.1,443,67,200,
16,4,2558109.770880,8519.236715044826,14360.6,489,80,200,
9,2,2558111.547298,9386.630313005298,12921.8,317,49,200,
9,1,2558110.713355,8459.629403892905,13853.8,421,75,200,
6,8,2558113.734534,8441.448336932808,11773.6,281,50,200,
13,6,2558113.161052,8547.939348965883,13643.8,412,76,200,
2,6,2558112.013964,9620.823167264462,15110.9,496,81,200,
2,5,2558111.829087,9367.82928276807,15428.5,515,87,200,
1,1,2558119.144671,5517.435904126614,9193.2,294,54,200,
15,5,2558117.077572,6996.99289817363,11446.3,352,64,200,
11,1,2558118.077796,6211.550044827163,10446.3,349,61,200,
21,2,2558119.244867,5477.155333850533,10048.6,357,65,200,
26,2,2558113.953547,9756.76157604903,15719.6,496,84,200,
6,9,2558120.975772,6458.027325104922,9393.5,257,41,200,
26,3,2558120.007767,5672.013094648719,11198.4,441,77,200,
9,3,2558115.776513,7996.701966971159,15770.2,635,109,200,
29,4,2558122.308251,6485.233801882714,9482.9,253,42,200,
15,6,2558120.820386,6177.141665946692,11415.4,386,70,200,
14,4,2558122.196552,6326.7870168201625,10511.8,344,56,200,
17,4,2558122.905321,6935.801539104432,10387.5,275,47,200,
2,7,2558121.217799,6297.493131831288,12075.4,472,79,200,
