session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
6,4,330939.870497,76281.41911997227,79721.6,408,34,200,
15,2,330940.752715,77206.9171909825,80676.4,489,35,200,
0,4,330939.883745,78076.38625701657,81994.9,525,39,200,
31,3,330940.798799,79009.77659702767,83107.7,476,41,200,
25,3,330940.963892,80682.30016494635,83663.1,359,30,200,
10,4,330941.546506,80538.86945999693,83993.1,315,35,200,
24,3,330941.665899,82458.25119200163,86066.3,457,37,200,
29,3,330941.743423,83095.23281402653,86521.5,362,34,200,
31,4,330941.827952,83926.94845702499,86857.3,329,30,200,
3,4,330942.151432,86753.71213199105,87459.8,106,8,200,
3,3,330941.934356,86543.00382500514,88109.9,177,16,200,
3,5,330942.496482,87326.87675999478,88555.6,144,12,200,
18,1,330941.872164,86075.098602043,91421.9,526,54,200,
10,5,330942.685141,88579.52994498191,91129.2,326,27,200,
30,3,330942.509645,87740.96866999753,91322.5,392,36,200,
4,4,330943.177188,90847.92601398658,92577.9,237,19,200,
5,3,330942.700103,90803.22304199217,94921.7,505,43,200,
15,3,330943.403712,90621.74672802212,94744.8,442,43,200,
15,4,330943.533898,92427.15992499143,96018.2,502,37,200,
26,1,330943.993163,94366.5681949933,96764.9,328,25,200,
2,3,330943.751305,94084.50670097955,97231.5,304,32,200,
20,1,330944.261856,95499.13407198619,98631.2,388,32,200,
20,2,330945.223889,95969.62834103033,98987.1,429,31,200,
13,2,330944.945086,96014.50100902002,99621.3,389,36,200,
4,5,330945.482150,99299.01418398367,100381.3,169,11,200,
19,2,330945.328692,99118.84762498084,101953.0,318,29,200,
25,4,330945.292694,97813.51540097967,102006.7,492,42,200,
6,5,330945.485078,100591.78725903621,103612.0,374,31,200,
4,6,330946.358617,102951.96948800003,104252.5,154,14,200,
13,3,330945.504302,101991.86330399243,105340.1,362,34,200,
8,4,330945.681392,101815.03795698518,106866.8,653,51,200,
23,4,330946.887849,103938.10675101122,106750.9,311,29,200,
19,3,330947.423968,105333.45425297739,108368.3,368,32,200,
28,1,330946.973633,104084.30585102178,108954.2,576,49,200,
0,5,330947.661585,106182.19256197335,110073.5,543,40,200,
19,4,330947.938308,108107.8557370347,110621.5,343,26,200,
6,6,330948.610798,107533.40460301843,110681.7,390,32,200,
8,5,330949.309944,108637.60464999359,111574.5,330,30,200,
6,7,330949.387753,109389.19501000782,112212.0,356,29,200,
13,4,330949.808644,111287.5942059909,113582.6,329,24,200,
9,0,330949.727632,109773.938703991,114389.3,430,47,200,
13,5,330950.125315,111687.28092999663,114622.7,349,29,200,
3,6,330951.182910,113779.87633500015,115776.9,224,20,200,
16,2,330950.416631,113187.79382901266,117371.6,479,42,200,
16,3,330950.593055,113739.635987964,119423.2,640,56,200,
2,4,330951.650972,116356.44123400562,118783.9,259,25,200,
27,5,330951.207858,115967.59514103178,119754.2,412,38,200,
8,6,330951.652992,118565.9796789987,121924.5,414,34,200,
28,2,330951.951482,119224.20358401723,122550.0,381,34,200,
16,4,330951.907043,118741.83238303522,123153.9,680,44,200,
7,3,330952.359443,122383.87069402961,125098.2,318,28,200,
27,6,330952.153087,121640.23247599835,125439.0,413,38,200,
9,1,330952.379287,122895.38015896687,127104.0,441,43,200,
23,5,330952.576793,125129.59818704985,127541.0,263,25,200,
9,2,330952.795370,125009.0635989909,128925.1,427,40,200,
