session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
4,5,330625.669221,12980.27339100372,16073.8,386,32,200,
6,5,330625.679620,14666.210643015802,16488.9,311,19,200,
8,4,330626.461291,15511.310797999613,17498.9,340,21,200,
13,3,330625.756126,15113.424921990372,19238.7,453,41,200,
4,6,330629.169011,13230.408471019473,15956.8,323,27,200,
23,4,330631.283533,12904.872267041355,14465.0,191,16,200,
19,3,330633.414142,11942.663042980712,14808.2,357,29,200,
28,1,330631.619241,13640.17462002812,18000.3,504,45,200,
0,5,330634.360695,11617.904969025403,15759.0,486,42,200,
19,4,330635.463995,12986.924982978962,16587.1,476,38,200,
