session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
13,3,2552751.671962,,150.8,0,1,0,200,
6,5,2552751.632976,,189.8,0,1,0,200,
25,4,2552751.249270,194.83025884255767,1367.4,331,58,57,200,
20,2,2552751.112820,86.0565691255033,1607.0,388,70,69,200,
8,4,2552752.025396,104.79647479951382,742.4,218,38,37,200,
4,6,2552753.379616,,86.8,0,1,0,200,
23,4,2552754.438757,,87.1,0,1,0,200,
28,1,2552754.607255,83.44201603904366,817.1,280,48,47,200,
19,3,2552755.504704,,85.6,0,1,0,200,
0,5,2552755.978981,,84.7,0,1,0,200,
19,4,2552756.531509,,85.9,0,1,0,200,
6,6,2552757.875980,,89.4,0,1,0,200,
6,7,2552759.430317,,109.2,0,1,0,200,
8,5,2552759.275985,85.00560000538826,799.8,248,42,41,200,
13,4,2552760.268925,,116.5,0,1,0,200,
13,5,2552760.901691,,119.4,0,1,0,200,
9,0,2552760.109089,82.87765365093946,1069.5,357,55,54,200,
16,2,2552761.484031,83.49716803058982,1120.7,348,59,58,200,
16,3,2552761.836189,115.21117808297276,958.4,284,51,50,200,
27,5,2552763.065616,,124.8,0,1,0,200,
3,6,2552763.016162,172.6307701319456,817.3,275,43,42,200,
2,4,2552763.950890,,167.5,0,1,0,200,
8,6,2552763.952858,,167.3,0,1,0,200,
28,2,2552764.549796,110.60186009854078,1136.6,287,49,48,200,
16,4,2552764.460807,83.8088053278625,1277.1,302,55,54,200,
23,5,2552765.799935,,109.4,0,1,0,200,
27,6,2552764.951102,120.57767808437347,1305.4,344,58,57,200,
2,5,2552766.518033,,117.8,0,1,0,200,
7,3,2552765.363428,189.31453907862306,1306.7,311,55,54,200,
9,1,2552765.403650,150.55748913437128,1283.6,323,55,54,200,
2,6,2552766.702436,,117.3,0,1,0,200,
9,2,2552766.237019,122.3209397867322,1118.1,302,54,53,200,
13,6,2552767.849939,,85.8,0,1,0,200,
6,8,2552768.423477,,87.4,0,1,0,200,
26,2,2552768.642256,84.0506860986352,1118.7,366,67,66,200,
9,3,2552770.465974,86.30247600376606,1011.3,361,60,59,200,
15,5,2552771.766870,84.2023123987019,710.9,199,41,40,200,
11,1,2552772.767248,83.82039191201329,739.6,257,43,42,200,
1,1,2552773.834451,86.01500699296594,869.6,287,43,42,200,
21,2,2552773.934652,116.46643187850714,1128.5,305,56,55,200,
6,9,2552775.663424,,111.9,0,1,0,200,
26,3,2552774.697484,107.99787426367402,1319.8,332,62,61,200,
2,7,2552775.905119,,112.3,0,1,0,200,
15,6,2552775.508041,112.8473007120192,932.5,247,43,42,200,
12,4,2552777.339205,,122.6,0,1,0,200,
14,4,2552776.884439,87.42158580571413,1099.2,268,44,43,200,
29,4,2552776.996911,105.58576509356499,1056.3,280,44,43,200,
14,5,2552777.212495,112.60065389797091,1166.9,315,54,53,200,
17,4,2552777.593448,109.46093825623393,897.4,288,47,46,200,
17,5,2552778.593269,85.03560582175851,1014.4,289,48,47,200,
25,5,2552778.809721,109.98828476294875,1158.6,320,58,57,200,
21,3,2552779.380032,106.18185391649604,668.2,179,34,33,200,
7,4,2552780.782362,87.9031359218061,891.2,280,52,51,200,
27,7,2552781.951101,,194.1,0,1,0,200,
16,5,2552781.831053,85.71477886289358,1133.7,224,37,36,200,
27,8,2552782.843986,,120.9,0,1,0,200,
4,7,2552783.072951,,112.2,0,1,0,200,
16,6,2552781.930929,211.7614089511335,1353.2,279,48,47,200,
20,3,2552782.164062,118.55222471058369,1398.5,370,59,58,200,
7,5,2552782.452726,109.5636710524559,1127.3,298,48,47,200,
12,5,2552782.696818,112.21746215596795,1141.1,286,53,52,200,
12,6,2552782.845049,119.60692889988422,993.0,294,48,47,200,
21,4,2552784.561236,88.93852075561881,1043.7,282,55,54,200,
19,5,2552785.686593,,115.2,0,1,0,200,
7,6,2552785.049542,108.70759282261133,989.3,297,50,49,200,
26,4,2552786.041048,95.58564005419612,1450.4,397,68,67,200,
18,2,2552786.238696,108.5628978908062,1844.8,484,85,84,200,
19,6,2552787.962416,,121.2,0,1,0,200,
12,7,2552786.643140,116.3359279744327,1456.4,358,66,65,200,
0,6,2552788.223165,,116.4,0,1,0,200,
13,7,2552788.404651,,105.9,0,1,0,200,
11,2,2552787.483596,111.34888511151075,1130.0,290,48,47,200,
24,4,2552786.916579,118.63340716809034,1928.4,448,86,85,200,
28,3,2552789.002049,117.86051234230399,962.1,279,46,45,200,
20,4,2552788.687688,106.12610122188926,1430.6,415,71,70,200,
10,6,2552790.355237,,116.0,0,1,0,200,
30,4,2552789.565300,121.15934630855918,1048.6,308,53,52,200,
15,7,2552791.306699,,137.1,0,1,0,200,
21,5,2552791.256774,185.20512711256742,1151.5,273,54,53,200,
18,3,2552790.893560,85.09299205616117,1686.1,518,84,83,200,
9,4,2552792.687659,,186.7,0,1,0,200,
15,8,2552792.701184,,174.2,0,1,0,200,
14,6,2552791.865486,108.63838996738195,1073.9,299,50,49,200,
4,8,2552794.769530,,87.9,0,1,0,200,
12,8,2552795.073916,,84.4,0,1,0,200,
24,5,2552795.709097,,84.8,0,1,0,200,
15,9,2552796.051361,,84.7,0,1,0,200,
0,7,2552796.132231,,97.6,0,1,0,200,
6,10,2552797.251330,,86.5,0,1,0,200,
29,5,2552798.102959,,186.0,0,1,0,200,
15,10,2552798.129138,,161.0,0,1,0,200,
14,7,2552798.005725,85.07486386224627,1161.0,319,61,60,200,
7,7,2552799.377227,,85.3,0,1,0,200,
29,6,2552799.683049,,84.3,0,1,0,200,
20,5,2552800.235144,84.33553110808134,1039.5,403,62,61,200,
27,9,2552802.209674,,116.3,0,1,0,200,
28,4,2552801.734470,84.75790079683065,922.8,308,50,49,200,
28,5,2552803.097975,,86.2,0,1,0,200,
15,11,2552804.536714,,110.1,0,1,0,200,
30,5,2552804.237105,88.2663270458579,1055.2,326,58,57,200,
31,5,2552806.181201,,118.5,0,1,0,200,
17,6,2552805.453717,87.30591367930174,894.0,249,48,47,200,
17,7,2552806.675252,,85.6,0,1,0,200,
21,6,2552807.099807,,113.5,0,1,0,200,
14,8,2552807.368495,,127.4,0,1,0,200,
9,5,2552807.610408,,107.1,0,1,0,200,
5,4,2552807.292819,201.34335104376078,750.6,159,30,29,200,
4,9,2552808.223351,,110.7,0,1,0,200,
21,7,2552808.491479,,117.7,0,1,0,200,
26,6,2552808.916106,,161.7,0,1,0,200,
18,4,2552806.965463,84.69102112576365,2146.2,505,94,93,200,
26,5,2552808.883446,192.36529199406505,1181.8,349,56,55,200,
1,2,2552809.162921,112.38323897123337,1080.3,295,53,52,200,
24,6,2552810.135038,,109.5,0,1,0,200,
22,2,2552810.459992,83.03460897877812,1251.5,370,61,60,200,
26,7,2552811.599059,,113.7,0,1,0,200,
24,7,2552810.637924,114.41872594878078,1543.9,418,78,77,200,
17,8,2552812.322745,,117.4,0,1,0,200,
14,9,2552811.986118,110.04197504371405,1451.5,348,69,68,200,
29,7,2552813.500102,,109.0,0,1,0,200,
1,3,2552812.609047,104.2971620336175,1119.9,323,52,51,200,
25,6,2552812.855513,114.0587399713695,1173.3,285,60,59,200,
1,4,2552814.761837,83.59395526349545,803.4,268,47,46,200,
27,10,2552815.994418,,207.2,0,1,0,200,
29,8,2552816.069262,,218.1,0,1,0,200,
16,7,2552816.170534,,118.1,0,1,0,200,
13,8,2552816.408934,,107.8,0,1,0,200,
21,8,2552816.713196,,110.4,0,1,0,200,
1,5,2552815.949864,166.46567126736045,1488.0,382,68,67,200,
