session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
14,8,2553087.043606,,6288.8,0,1,0,200,
4,9,2553087.259488,,6163.1,0,1,0,200,
27,9,2553085.747809,6289.104246068746,7880.6,242,41,40,200,
26,5,2553087.426291,,6306.5,0,1,0,200,
26,6,2553087.434550,,6402.0,0,1,0,200,
28,4,2553085.628514,6407.121847849339,8380.9,295,52,51,200,
30,5,2553086.255180,6298.022996168584,7994.8,271,44,43,200,
28,5,2553085.969885,6360.703662037849,8487.3,307,56,55,200,
9,5,2553087.105227,6315.546287689358,7472.4,267,41,40,200,
18,4,2553086.939800,6096.681850962341,7811.6,304,53,52,200,
21,6,2553086.974174,6063.885785173625,7777.3,313,52,51,200,
24,6,2553087.740039,6372.508799657226,7113.2,157,27,26,200,
14,9,2553088.204586,,6736.0,0,1,0,200,
17,8,2553088.288795,,6651.8,0,1,0,200,
29,7,2553088.585716,,6445.2,0,1,0,200,
21,7,2553087.327036,6198.606565129012,8064.6,372,65,64,200,
26,7,2553088.107130,6574.608217924833,7439.8,181,31,30,200,
1,2,2553087.497021,6443.348193075508,8155.2,344,60,59,200,
27,10,2553089.210887,,6441.4,0,1,0,200,
22,2,2553087.821384,6532.1486899629235,8019.7,312,51,50,200,
13,8,2553089.316330,,6628.2,0,1,0,200,
24,7,2553087.866696,6694.046679884195,8214.3,263,49,48,200,
29,8,2553089.229305,6525.58650681749,7160.4,180,26,25,200,
26,8,2553089.613915,,6879.0,0,1,0,200,
1,3,2553088.362381,6666.964631993324,8249.7,317,58,57,200,
25,6,2553088.424366,6606.401185970753,8188.0,293,57,56,200,
1,4,2553088.901179,6232.932954095304,7812.2,332,56,55,200,
4,10,2553090.925286,,5875.9,0,1,0,200,
2,8,2553091.115906,,5789.1,0,1,0,200,
15,12,2553091.292105,,5716.0,0,1,0,200,
1,5,2553089.198858,6296.908133197576,7962.9,339,50,49,200,
15,13,2553091.442923,,5822.8,0,1,0,200,
7,8,2553091.460579,,5907.9,0,1,0,200,
16,7,2553089.254768,6500.187790952623,8302.9,323,54,53,200,
24,8,2553089.572643,6610.928443260491,8104.8,222,44,43,200,
21,8,2553089.393018,6653.461260255426,8627.8,339,64,63,200,
7,9,2553091.944713,,6179.5,0,1,0,200,
3,7,2553089.730879,7068.597257137299,8496.8,245,45,44,200,
22,3,2553090.892535,5907.019845210016,7436.0,301,46,45,200,
5,5,2553089.650504,6944.798737298697,8888.6,331,58,57,200,
24,9,2553092.767792,,5874.3,0,1,0,200,
13,9,2553091.564981,5906.614751089364,7249.0,286,47,46,200,
15,14,2553092.841670,,6075.7,0,1,0,200,
10,7,2553091.827120,5953.258242923766,7192.0,188,40,39,200,
19,8,2553092.857009,,6248.4,0,1,0,200,
7,10,2553093.095147,,6096.8,0,1,0,200,
1,6,2553091.320867,5789.371104445308,7957.7,329,62,61,200,
27,11,2553093.348629,,6016.5,0,1,0,200,
4,11,2553093.484851,,5966.4,0,1,0,200,
21,9,2553093.573921,,5963.5,0,1,0,200,
6,12,2553093.793045,,5830.7,0,1,0,200,
23,6,2553093.864792,,5861.2,0,1,0,200,
19,7,2553092.660234,5758.509875740856,7391.9,260,44,43,200,
16,8,2553091.644229,6016.162641812116,8510.0,414,70,69,200,
17,9,2553094.169571,,6087.5,0,1,0,200,
10,8,2553092.133426,6094.130462966859,8277.4,323,56,55,200,
17,10,2553094.368728,,6145.3,0,1,0,200,
6,11,2553092.552053,5865.5431950464845,8098.1,362,60,59,200,
26,9,2553093.576391,6046.004157979041,7175.8,191,35,34,200,
12,9,2553092.831408,5913.766042795032,8008.5,332,51,50,200,
29,10,2553094.718040,,6224.8,0,1,0,200,
24,10,2553094.824771,,6220.5,0,1,0,200,
2,9,2553093.294267,5984.170666895807,7855.6,259,47,46,200,
31,6,2553094.876482,,6273.6,0,1,0,200,
29,9,2553093.991214,5837.2620469890535,7311.9,269,43,42,200,
30,6,2553094.290212,6068.837414961308,7184.7,183,30,29,200,
15,15,2553094.418566,6197.327927220613,7158.2,123,24,23,200,
17,11,2553095.441530,,6221.9,0,1,0,200,
27,12,2553094.145263,6008.932491764426,7605.6,233,38,37,200,
26,10,2553095.557113,,6194.0,0,1,0,200,
31,7,2553095.788606,,6074.6,0,1,0,200,
15,16,2553095.641586,,6221.7,0,1,0,200,
14,10,2553095.875632,,6090.5,0,1,0,200,
22,4,2553095.199113,6052.656927146018,7228.9,247,41,40,200,
23,7,2553095.987792,,6543.9,0,1,0,200,
12,10,2553095.543880,6205.6031273677945,7159.1,222,37,36,200,
11,3,2553095.115186,6136.527958326042,7688.9,288,50,49,200,
28,6,2553094.682835,6156.966070178896,8208.5,369,60,59,200,
21,10,2553095.399839,6006.280083209276,7610.1,291,50,49,200,
5,6,2553094.640922,6197.362839244306,8507.6,375,68,67,200,
15,17,2553095.941098,6126.301295123994,7431.0,297,49,48,200,
30,7,2553096.341967,,7134.8,0,1,0,200,
1,7,2553095.863245,6102.6763478294015,7938.4,374,68,67,200,
12,12,2553096.876490,,7028.3,0,1,0,200,
23,8,2553096.921229,,7086.4,0,1,0,200,
0,8,2553096.946632,,7165.3,0,1,0,200,
12,11,2553096.266784,6847.152579110116,7948.0,222,36,35,200,
29,11,2553096.193670,6697.582617402077,8127.1,271,44,43,200,
22,5,2553096.068031,6566.745994146913,8565.3,374,65,64,200,
16,9,2553096.233805,6759.320005308837,8399.6,359,56,55,200,
31,8,2553097.370684,,7366.9,0,1,0,200,
0,9,2553097.386163,,7351.5,0,1,0,200,
21,12,2553097.574852,,7277.0,0,1,0,200,
21,11,2553096.138271,6751.076512038708,8835.7,327,66,65,200,
18,5,2553096.383340,7195.4578859731555,8713.1,334,48,47,200,
11,4,2553096.314757,6938.161171972752,8885.7,324,60,59,200,
4,12,2553097.654147,,7634.9,0,1,0,200,
4,13,2553097.718620,,7659.1,0,1,0,200,
19,9,2553097.847523,,7619.3,0,1,0,200,
15,18,2553097.863522,,7710.5,0,1,0,200,
26,11,2553097.880480,,7799.3,0,1,0,200,
14,11,2553097.997301,,7788.3,0,1,0,200,
3,8,2553097.142049,7161.84711502865,9022.9,330,55,54,200,
8,7,2553097.101318,7201.096211094409,9184.5,323,59,58,200,
27,13,2553098.304554,,8084.5,0,1,0,200,
8,8,2553097.243067,7183.705296833068,9246.3,344,58,57,200,
30,8,2553097.493324,7358.355558011681,9133.9,254,47,46,200,
3,9,2553097.600416,7356.61801462993,9129.4,270,47,46,200,
13,10,2553098.838175,,7891.7,0,1,0,200,
3,10,2553097.826710,7638.60940374434,9190.9,297,51,50,200,
24,11,2553098.184436,7705.47589706257,8934.8,279,44,43,200,
4,14,2553099.132624,,7986.6,0,1,0,200,
30,9,2553097.637864,7441.733493003994,9634.7,368,63,62,200,
14,12,2553099.273208,,8102.5,0,1,0,200,
3,11,2553098.350733,8223.370442632586,9385.2,294,45,44,200,
28,7,2553098.259875,8008.735798764974,9580.7,310,52,51,200,
29,12,2553099.470448,,8370.2,0,1,0,200,
14,13,2553099.480179,,8476.6,0,1,0,200,
6,13,2553098.469028,8106.597800273448,9590.8,275,50,49,200,
30,10,2553099.229266,7992.164547089487,8830.6,166,29,28,200,
14,14,2553099.872775,,8187.1,0,1,0,200,
17,12,2553100.003294,,8223.9,0,1,0,200,
4,15,2553100.222523,,8004.7,0,1,0,200,
26,12,2553099.154021,8067.470485344529,9174.1,186,32,31,200,
29,13,2553100.418157,,7995.5,0,1,0,200,
25,7,2553100.564206,,7935.5,0,1,0,200,
31,9,2553100.922154,,7663.1,0,1,0,200,
2,10,2553100.996157,,7674.7,0,1,0,200,
16,10,2553098.961653,7883.889484684914,9847.1,304,55,54,200,
10,9,2553099.097464,7748.356773983687,9813.8,283,57,56,200,
17,13,2553102.370231,,6643.0,0,1,0,200,
12,13,2553099.803224,8153.465996962041,9654.7,242,41,40,200,
20,6,2553101.271482,7484.612496104091,8426.5,201,41,40,200,
18,6,2553099.316764,8161.399617325515,10500.3,429,73,72,200,
27,14,2553103.593909,,6325.8,0,1,0,200,
18,7,2553100.345288,8068.304339889437,9679.3,321,52,51,200,
1,8,2553101.387339,7370.178012177348,8807.0,303,53,52,200,
19,10,2553100.230761,7996.076715644449,9963.7,304,60,59,200,
11,5,2553102.478337,6636.156233027577,7878.0,271,46,45,200,
6,14,2553104.260022,,6096.3,0,1,0,200,
31,11,2553104.571713,,5914.1,0,1,0,200,
21,14,2553104.505029,,5980.9,0,1,0,200,
2,11,2553104.825926,,5772.0,0,1,0,200,
1,9,2553101.400173,7510.973637923598,9385.8,292,61,60,200,
7,11,2553104.939497,,5951.7,0,1,0,200,
25,9,2553105.378926,,5614.1,0,1,0,200,
0,10,2553105.630222,,5464.7,0,1,0,200,
30,11,2553104.156149,5969.394644256681,7144.7,197,32,31,200,
12,14,2553105.831872,,5570.9,0,1,0,200,
31,12,2553105.923642,,5582.5,0,1,0,200,
28,8,2553102.558911,7001.637995708734,9065.3,317,56,55,200,
11,6,2553102.869424,6930.782389827073,8754.9,263,46,45,200,
28,9,2553106.404246,,5332.9,0,1,0,200,
31,13,2553106.670458,,5168.9,0,1,0,200,
15,19,2553106.687152,,5254.9,0,1,0,200,
19,11,2553106.843888,,5199.1,0,1,0,200,
26,13,2553106.945431,,5198.8,0,1,0,200,
20,7,2553104.902074,5797.899682074785,7378.1,197,41,40,200,
31,10,2553103.720623,6303.762822877616,8712.2,335,60,59,200,
21,13,2553104.211148,6145.009185187519,8322.6,279,53,52,200,
25,8,2553104.614568,5983.202511910349,7919.3,277,49,48,200,
18,8,2553107.254098,,5366.5,0,1,0,200,
17,14,2553107.344824,,5275.8,0,1,0,200,
29,14,2553105.765045,5432.495626155287,7004.1,218,38,37,200,
30,12,2553107.412957,,5356.3,0,1,0,200,
15,20,2553107.903915,,4865.4,0,1,0,200,
9,7,2553107.981018,,4938.0,0,1,0,200,
17,15,2553108.292503,,4626.6,0,1,0,200,
26,14,2553108.477930,,4557.8,0,1,0,200,
17,16,2553108.530881,,4504.9,0,1,0,200,
31,14,2553108.909088,,4233.9,0,1,0,200,
28,10,2553109.159720,,4089.3,0,1,0,200,
7,12,2553106.958559,5287.133483681828,6479.7,162,28,27,200,
8,9,2553106.075671,5661.098185926676,7464.1,255,39,38,200,
24,12,2553109.308279,,4320.0,0,1,0,200,
3,12,2553106.046514,5560.792919714004,7687.5,269,46,45,200,
7,13,2553107.036838,5344.714790116996,7161.5,288,52,51,200,
8,10,2553108.042701,4876.112709287554,6259.5,279,44,43,200,
26,15,2553109.991954,,4310.3,0,1,0,200,
30,13,2553109.998185,,4433.8,0,1,0,200,
9,6,2553107.167504,5451.3620915822685,7402.2,274,55,54,200,
20,8,2553109.385838,4330.280887894332,5285.2,185,35,34,200,
2,12,2553110.299623,,4459.7,0,1,0,200,
18,9,2553108.746176,4396.546766161919,6100.9,277,50,49,200,
28,11,2553110.574278,,4272.9,0,1,0,200,
29,15,2553110.588367,,4370.5,0,1,0,200,
22,6,2553109.256734,4095.3837228007615,5907.0,335,56,55,200,
15,21,2553109.641153,4075.793466065079,5866.1,353,63,62,200,
14,15,2553109.748227,4089.5071933045983,5965.3,380,68,67,200,
21,16,2553110.852243,,4963.1,0,1,0,200,
9,8,2553110.213682,4321.0007678717375,5738.3,264,47,46,200,
24,13,2553110.152116,4279.630054719746,5900.9,275,50,49,200,
31,15,2553111.478097,,4660.2,0,1,0,200,
2,13,2553111.736233,,4488.5,0,1,0,200,
15,22,2553111.856558,,4454.0,0,1,0,200,
5,7,2553112.728256,,3670.5,0,1,0,200,
9,9,2553110.590651,4368.008634075522,5909.0,236,46,45,200,
9,10,2553110.658158,4402.503213845193,5841.6,275,44,43,200,
6,15,2553112.799606,,3785.0,0,1,0,200,
21,15,2553110.317426,4527.928351890296,6407.5,275,51,50,200,
19,12,2553113.053114,,3671.9,0,1,0,200,
6,16,2553112.979490,,3745.5,0,1,0,200,
2,14,2553113.346298,,3476.1,0,1,0,200,
15,23,2553113.511106,,3484.7,0,1,0,200,
3,13,2553113.396122,,3599.7,0,1,0,200,
23,9,2553113.440467,,3555.4,0,1,0,200,
15,24,2553113.869321,,3323.2,0,1,0,200,
25,10,2553110.720575,4888.9505080878735,6968.0,284,51,50,200,
16,11,2553110.668030,4598.404951859266,7174.0,420,72,71,200,
24,14,2553111.092348,4824.873708654195,6850.7,275,47,46,200,
0,11,2553114.067213,,3960.5,0,1,0,200,
29,16,2553114.355573,,3758.1,0,1,0,200,
24,15,2553113.748202,3443.9137671142817,4659.1,268,48,47,200,
18,10,2553111.982358,4415.067855734378,6524.7,332,57,56,200,
19,13,2553115.206139,,3386.0,0,1,0,200,
27,15,2553115.334035,,3343.3,0,1,0,200,
29,17,2553115.482598,,3279.7,0,1,0,200,
11,7,2553113.606012,3495.8477239124477,5241.1,301,54,53,200,
12,15,2553115.716683,,3130.4,0,1,0,200,
9,11,2553113.956241,3337.021527811885,4976.2,296,52,51,200,
30,14,2553116.638936,,2293.6,0,1,0,200,
24,16,2553116.653559,,2403.0,0,1,0,200,
18,11,2553116.760403,,2296.2,0,1,0,200,
25,11,2553117.378931,,1790.7,0,1,0,200,
3,14,2553117.419541,,1882.5,0,1,0,200,
31,16,2553117.721824,,1580.2,0,1,0,200,
14,16,2553118.133862,,1269.9,0,1,0,200,
12,16,2553118.283093,,1222.6,0,1,0,200,
5,8,2553113.629529,3562.670812010765,6080.4,348,69,68,200,
2,15,2553118.529251,,1281.8,0,1,0,200,
28,12,2553118.575854,,1337.9,0,1,0,200,
10,10,2553114.645994,3553.892881143838,5370.4,215,41,40,200,
23,10,2553118.580681,,1435.7,0,1,0,200,
5,9,2553118.745669,,1382.6,0,1,0,200,
11,8,2553119.219923,,1010.7,0,1,0,200,
23,11,2553119.248848,,1083.4,0,1,0,200,
17,17,2553119.344279,,1090.0,0,1,0,200,
18,13,2553117.946358,1439.7656163200736,2677.5,194,33,32,200,
22,7,2553114.656304,3544.7831163182855,6068.0,326,56,55,200,
16,12,2553113.989842,3800.8200209587812,6819.8,351,65,64,200,
30,15,2553119.874254,,935.5,0,1,0,200,
18,14,2553120.303931,,601.3,0,1,0,200,
29,18,2553120.681093,,304.8,0,1,0,200,
9,12,2553121.093782,,109.2,0,1,0,200,
