session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
21,1,2552838.679243,320.4559627920389,1849.7,330,66,65,200,
8,3,2552839.348365,122.03682633116841,1285.1,336,57,56,200,
6,4,2552839.788027,133.10854882001877,1091.2,250,45,44,200,
17,3,2552839.485541,157.5119192712009,1530.0,348,61,60,200,
4,3,2552839.641632,279.5491637662053,1530.1,333,58,57,200,
25,3,2552840.881494,117.58042359724641,428.8,104,19,18,200,
3,3,2552841.850123,,110.5,0,1,0,200,
15,2,2552840.670424,206.8355679512024,1511.4,289,48,47,200,
3,4,2552842.067080,,116.6,0,1,0,200,
24,3,2552841.582934,195.2306991443038,818.7,147,26,25,200,
10,4,2552841.463476,122.51947587355971,1143.0,164,31,30,200,
3,5,2552842.411905,,194.6,0,1,0,200,
31,3,2552840.716846,162.10717521607876,2068.0,419,66,65,200,
10,5,2552842.599941,,185.0,0,1,0,200,
29,3,2552841.660170,208.4990399889648,1542.5,325,52,51,200,
18,1,2552841.788307,171.8646166846156,1430.2,322,51,50,200,
31,4,2552841.744655,213.64840492606163,1681.5,332,59,58,200,
5,3,2552842.614711,170.99920567125082,950.3,205,34,33,200,
30,3,2552842.424873,270.86553489789367,1602.2,323,55,54,200,
4,4,2552843.092240,110.3165540844202,1422.1,329,58,57,200,
15,3,2552843.318924,108.20893896743655,1195.5,285,49,48,200,
2,3,2552843.665896,109.91736873984337,1004.8,285,46,45,200,
15,4,2552843.449273,117.08086915314198,1359.9,370,62,61,200,
26,1,2552843.908484,119.61567215621471,1143.3,302,53,52,200,
25,4,2552845.205954,,141.9,0,1,0,200,
4,5,2552845.395387,,194.2,0,1,0,200,
20,1,2552844.177060,119.03010820969939,1721.7,418,70,69,200,
19,2,2552845.241755,105.84324924275279,1145.7,272,45,44,200,
13,2,2552844.859508,122.86523217335343,1529.6,364,59,58,200,
4,6,2552846.273131,,116.1,0,1,0,200,
6,5,2552845.398148,192.6213651895523,1164.2,259,50,49,200,
8,4,2552845.595881,114.40915195271373,983.7,296,48,47,200,
13,3,2552845.418833,171.86929378658533,1212.3,345,54,53,200,
20,2,2552845.136768,209.28937941789627,1574.4,374,66,65,200,
23,4,2552846.802533,,85.9,0,1,0,200,
28,1,2552846.886930,96.85947094112635,881.9,266,41,40,200,
0,5,2552847.573228,108.92822267487645,783.0,189,36,35,200,
19,3,2552847.336262,107.0423680357635,1122.8,307,52,51,200,
6,6,2552848.521683,,117.9,0,1,0,200,
19,4,2552847.849198,108.03659167140722,1027.2,263,52,51,200,
13,4,2552849.719932,,121.8,0,1,0,200,
13,5,2552850.037061,,116.9,0,1,0,200,
9,0,2552849.639538,200.92724123969674,618.0,136,22,21,200,
8,5,2552849.222034,171.7191399075091,1069.7,270,42,41,200,
6,7,2552849.299801,95.24413105100393,1158.8,290,47,46,200,
3,6,2552851.095570,,198.8,0,1,0,200,
2,4,2552851.562752,,114.5,0,1,0,200,
16,2,2552850.328448,113.3289197459817,1381.9,338,59,58,200,
16,3,2552850.505315,120.0603460893035,1291.8,327,57,56,200,
27,5,2552851.120026,175.1537057571113,963.6,231,34,33,200,
23,5,2552852.490393,,124.3,0,1,0,200,
8,6,2552851.563735,113.19477995857596,1151.4,229,36,35,200,
2,5,2552852.850751,,209.2,0,1,0,200,
28,2,2552851.863179,168.0811010301113,1249.1,211,35,34,200,
9,1,2552852.292666,179.39970176666975,1021.4,177,34,33,200,
27,6,2552852.064409,126.78927788510919,1249.7,244,42,41,200,
16,4,2552851.818182,211.77968615666032,1564.9,328,52,51,200,
9,2,2552852.709521,109.8488261923194,777.6,176,32,31,200,
13,6,2552853.518337,,106.5,0,1,0,200,
2,6,2552852.943495,117.79382405802608,698.2,157,31,30,200,
7,3,2552852.271201,199.2761162109673,1466.2,323,56,55,200,
6,8,2552853.805690,,86.6,0,1,0,200,
26,2,2552853.915484,83.00361316651106,1067.8,356,59,58,200,
9,3,2552854.827350,121.76470877602696,897.3,274,45,44,200,
15,5,2552855.478494,108.76003094017506,1144.1,312,54,53,200,
11,1,2552855.978660,113.89256129041314,954.2,280,42,41,200,
15,6,2552857.350719,,197.8,0,1,0,200,
1,1,2552856.512618,192.9023740813136,1036.8,216,39,38,200,
6,9,2552857.429309,,120.3,0,1,0,200,
2,7,2552857.550839,,115.8,0,1,0,200,
21,2,2552856.562911,143.89428589493036,1343.4,331,55,54,200,
26,3,2552856.945056,105.50120798870921,1560.2,316,55,54,200,
14,5,2552858.205099,197.56103679537773,316.8,10,5,4,200,
12,4,2552858.268505,218.86649308726192,738.0,154,27,26,200,
25,5,2552859.005033,,121.9,0,1,0,200,
29,4,2552858.096430,221.29553789272904,1405.6,306,51,50,200,
14,4,2552858.040217,190.15845889225602,1810.4,363,72,71,200,
17,4,2552858.395958,92.80642308294773,1489.4,395,70,69,200,
17,5,2552858.896270,111.42793297767639,1058.3,303,48,47,200,
21,3,2552859.290227,112.97358013689518,1223.7,332,62,61,200,
12,5,2552860.949742,,207.9,0,1,0,200,
27,8,2552861.024138,,219.1,0,1,0,200,
12,6,2552861.024693,,305.7,0,1,0,200,
4,7,2552861.138343,,193.0,0,1,0,200,
7,4,2552859.991088,110.83075311034918,1456.8,297,48,47,200,
27,7,2552860.575473,224.8865570873022,1184.7,252,39,38,200,
16,6,2552860.565037,235.49594962969422,1368.1,294,49,48,200,
21,4,2552861.882746,,154.0,0,1,0,200,
16,5,2552860.515179,200.56827506050467,1607.7,302,57,56,200,
7,5,2552860.827549,108.06682705879211,1295.4,296,51,50,200,
7,6,2552862.127296,,115.7,0,1,0,200,
20,3,2552860.683409,117.98507906496525,1716.8,382,68,67,200,
19,5,2552862.445453,,86.7,0,1,0,200,
12,7,2552862.924409,,120.2,0,1,0,200,
19,6,2552863.583671,,112.2,0,1,0,200,
24,4,2552863.061027,120.29641820117831,770.2,138,25,24,200,
0,6,2552863.714716,,204.1,0,1,0,200,
13,7,2552863.806388,,113.9,0,1,0,200,
26,4,2552862.623450,83.81564496085048,1331.3,287,45,44,200,
20,4,2552863.947043,,113.5,0,1,0,200,
18,2,2552862.722243,116.96526687592268,1403.5,298,47,46,200,
30,4,2552864.387147,,114.3,0,1,0,200,
11,2,2552863.344056,124.90761978551745,1311.7,247,46,45,200,
28,3,2552864.105608,122.32396379113197,1118.8,253,48,47,200,
15,7,2552865.260489,,173.0,0,1,0,200,
10,6,2552864.782209,116.52505910024047,890.5,158,30,29,200,
15,8,2552865.958041,,198.8,0,1,0,200,
14,6,2552865.540234,115.18156388774514,771.2,192,31,30,200,
21,5,2552865.234637,197.33948586508632,1249.4,292,51,50,200,
18,3,2552865.051989,120.51109783351421,1500.4,351,61,60,200,
9,4,2552865.951689,203.75029370188713,821.0,249,39,38,200,
4,8,2552866.992133,,85.7,0,1,0,200,
12,8,2552867.146177,,83.8,0,1,0,200,
24,5,2552867.463444,,84.3,0,1,0,200,
15,9,2552867.636104,,167.6,0,1,0,200,
0,7,2552867.677120,,128.2,0,1,0,200,
6,10,2552868.235909,,86.2,0,1,0,200,
15,10,2552868.676178,,116.1,0,1,0,200,
29,5,2552868.662867,129.43336414173245,1240.6,328,54,53,200,
14,7,2552868.613725,177.0409420132637,1358.5,348,59,58,200,
7,7,2552869.301583,105.19106592983007,1190.2,359,56,55,200,
29,6,2552869.454756,123.40644979849458,1138.4,314,52,51,200,
20,5,2552869.731675,106.14501917734742,1599.0,403,76,75,200,
28,4,2552870.481257,111.83774517849088,953.5,258,42,41,200,
27,9,2552870.718515,112.72156378254294,819.2,237,38,37,200,
15,11,2552871.882413,,114.9,0,1,0,200,
28,5,2552871.162727,115.50537776201963,919.3,213,41,40,200,
31,5,2552872.704968,,122.7,0,1,0,200,
30,5,2552871.732491,111.13254306837916,1128.6,312,50,49,200,
21,6,2552873.164687,,220.9,0,1,0,200,
14,8,2552873.299780,,259.2,0,1,0,200,
17,6,2552872.341412,109.42960111424327,1300.4,254,43,42,200,
4,9,2552873.727622,,120.9,0,1,0,200,
21,7,2552873.862740,,122.0,0,1,0,200,
5,4,2552873.261832,210.05804697051644,996.0,151,27,26,200,
26,5,2552874.058595,,199.3,0,1,0,200,
9,5,2552873.420836,139.32511722669005,990.9,221,31,30,200,
17,7,2552872.951514,107.79812699183822,1598.8,295,48,47,200,
24,6,2552874.685541,,124.9,0,1,0,200,
18,4,2552873.097398,201.24781923368573,1956.6,368,59,58,200,
24,7,2552874.937648,,117.7,0,1,0,200,
26,6,2552874.075164,269.2709947004914,1240.5,251,46,45,200,
26,7,2552875.418114,,118.6,0,1,0,200,
1,2,2552874.198866,147.15383993461728,1558.0,329,63,62,200,
22,2,2552874.848181,205.67258214578032,1196.4,254,44,43,200,
25,6,2552876.046792,,116.1,0,1,0,200,
29,7,2552876.369674,,120.4,0,1,0,200,
14,9,2552875.611646,110.81939470022917,1154.0,253,46,45,200,
17,8,2552875.779488,112.4467826448381,1020.6,222,42,41,200,
1,3,2552875.923591,120.88182242587209,940.6,209,41,40,200,
27,10,2552877.617473,,266.6,0,1,0,200,
29,8,2552877.654450,,229.7,0,1,0,200,
13,8,2552877.824656,,144.5,0,1,0,200,
1,4,2552877.000678,83.5066637955606,985.4,236,40,39,200,
21,8,2552877.977329,,110.0,0,1,0,200,
24,8,2552878.335925,,193.4,0,1,0,200,
26,8,2552878.418322,,197.8,0,1,0,200,
5,5,2552878.491857,,125.2,0,1,0,200,
3,7,2552878.650813,,120.3,0,1,0,200,
1,5,2552877.595042,189.39639162272215,1567.6,304,54,53,200,
16,7,2552877.704739,262.97088293358684,1474.7,303,53,52,200,
4,10,2552881.040713,,111.3,0,1,0,200,
2,8,2552881.421503,,115.0,0,1,0,200,
22,3,2552880.976570,174.0007260814309,796.3,211,37,36,200,
15,12,2552881.772572,,182.6,0,1,0,200,
15,13,2552882.072132,,196.4,0,1,0,200,
7,8,2552882.107942,,161.9,0,1,0,200,
13,9,2552882.315676,,118.5,0,1,0,200,
10,7,2552882.837081,,120.1,0,1,0,200,
1,6,2552881.828917,127.53025395795703,1144.5,235,42,41,200,
7,9,2552883.070634,,114.6,0,1,0,200,
10,8,2552883.447573,,105.7,0,1,0,200,
16,8,2552882.472917,109.3765920959413,1221.9,303,57,56,200,
6,11,2552884.284593,,87.3,0,1,0,200,
19,7,2552884.501301,,85.0,0,1,0,200,
24,9,2552884.716709,,83.5,0,1,0,200,
12,9,2552884.843441,,167.2,0,1,0,200,
19,8,2552884.891895,,126.6,0,1,0,200,
15,14,2552884.864841,,153.8,0,1,0,200,
7,10,2552885.368259,,84.6,0,1,0,200,
2,9,2552885.766380,,84.2,0,1,0,200,
4,11,2552886.145443,,117.9,0,1,0,200,
21,9,2552886.322045,,188.0,0,1,0,200,
26,9,2552886.326229,,185.5,0,1,0,200,
27,11,2552885.873879,82.61815784499049,857.3,250,37,36,200,
6,12,2552886.758455,,84.3,0,1,0,200,
23,6,2552886.901021,,81.3,0,1,0,200,
27,12,2552887.461516,,190.4,0,1,0,200,
17,9,2552887.510662,,143.1,0,1,0,200,
30,6,2552887.750234,,113.3,0,1,0,200,
15,15,2552888.005491,,94.5,0,1,0,200,
29,9,2552887.153702,83.38823728263378,1286.1,307,54,53,200,
5,6,2552888.450067,,194.7,0,1,0,200,
28,6,2552888.531997,,205.1,0,1,0,200,
29,10,2552888.602967,,135.1,0,1,0,200,
24,10,2552888.814658,,205.8,0,1,0,200,
31,6,2552888.917854,,103.9,0,1,0,200,
17,10,2552887.907474,190.92451315373182,1271.3,263,46,45,200,
11,3,2552889.394189,,86.3,0,1,0,200,
22,4,2552889.561800,,85.5,0,1,0,200,
17,11,2552890.044088,,94.7,0,1,0,200,
12,10,2552890.247722,,207.8,0,1,0,200,
15,16,2552890.440103,,154.5,0,1,0,200,
31,7,2552890.733934,,119.5,0,1,0,200,
15,17,2552891.039367,,225.7,0,1,0,200,
23,7,2552891.130938,,135.6,0,1,0,200,
22,5,2552891.292045,,110.5,0,1,0,200,
29,11,2552891.541537,,207.8,0,1,0,200,
12,11,2552891.687457,,233.8,0,1,0,200,
30,7,2552891.836288,,172.7,0,1,0,200,
21,10,2552889.961898,175.32947892323136,2269.0,301,59,58,200,
26,10,2552890.271137,185.8092281036079,2044.8,293,52,51,200,
14,10,2552890.908926,265.8505509607494,1458.1,194,35,34,200,
1,7,2552890.883565,200.22847689688206,1795.2,283,55,54,200,
16,9,2552891.621554,213.6178300715983,1247.5,312,51,50,200,
11,4,2552891.782605,224.66784017160535,1241.3,328,53,52,200,
12,12,2552892.902288,,207.3,0,1,0,200,
23,8,2552892.990734,,204.4,0,1,0,200,
21,11,2552891.432468,106.95104161277413,1762.7,327,61,60,200,
0,8,2552893.041111,,155.2,0,1,0,200,
18,5,2552891.917621,192.8924792446196,1310.6,341,55,54,200,
3,8,2552893.430498,,89.1,0,1,0,200,
0,9,2552893.915091,,173.3,0,1,0,200,
30,8,2552894.129429,,113.3,0,1,0,200,
3,9,2552894.344640,,241.0,0,1,0,200,
30,9,2552894.418213,,257.1,0,1,0,200,
4,12,2552894.449330,,226.1,0,1,0,200,
4,13,2552894.577830,,98.8,0,1,0,200,
8,7,2552893.349550,168.5070269741118,1636.7,263,47,46,200,
3,10,2552894.793076,,193.2,0,1,0,200,
15,18,2552894.857583,,195.9,0,1,0,200,
26,11,2552894.889336,,164.2,0,1,0,200,
8,8,2552893.632326,114.04240503907204,1489.5,261,41,40,200,
28,7,2552895.647967,,193.9,0,1,0,200,
27,13,2552895.736477,,190.0,0,1,0,200,
3,11,2552895.828294,,99.4,0,1,0,200,
31,8,2552893.887263,199.40965808928013,2122.2,384,62,61,200,
6,13,2552896.063876,,116.4,0,1,0,200,
14,11,2552895.123049,117.55983717739582,1073.0,206,37,36,200,
19,9,2552894.834479,218.8388267531991,1395.8,251,46,45,200,
21,12,2552894.293044,204.60108760744333,1954.7,310,60,59,200,
24,11,2552895.497789,124.12921106442809,813.6,149,26,25,200,
13,10,2552896.802072,,86.3,0,1,0,200,
10,9,2552897.318972,,201.8,0,1,0,200,
26,12,2552897.431579,,111.2,0,1,0,200,
4,14,2552897.388152,,154.7,0,1,0,200,
30,10,2552897.581836,,193.3,0,1,0,200,
14,12,2552897.668594,,192.4,0,1,0,200,
29,12,2552898.059148,,191.8,0,1,0,200,
14,13,2552898.077983,,174.4,0,1,0,200,
16,10,2552897.048795,84.01874965056777,1373.7,306,49,48,200,
18,6,2552897.753799,108.18915208801627,1082.4,282,48,47,200,
12,13,2552898.722589,,113.7,0,1,0,200,
17,12,2552899.122536,,107.6,0,1,0,200,
4,15,2552899.561039,,197.5,0,1,0,200,
19,10,2552899.576894,,182.9,0,1,0,200,
14,14,2552898.861543,82.80077297240496,945.8,242,43,42,200,
18,7,2552899.803745,,98.5,0,1,0,200,
29,13,2552899.948539,,83.8,0,1,0,200,
25,7,2552900.241756,,84.0,0,1,0,200,
2,10,2552901.102324,,116.2,0,1,0,200,
1,8,2552901.885835,,197.6,0,1,0,200,
1,9,2552901.910743,,173.8,0,1,0,200,
31,9,2552900.957629,113.88752609491348,1603.2,471,75,74,200,
20,6,2552901.653906,105.76156899333,1284.1,351,64,63,200,
11,5,2552904.066579,,111.6,0,1,0,200,
28,8,2552904.226161,,115.8,0,1,0,200,
17,13,2552903.851245,86.46577224135399,726.4,176,33,32,200,
11,6,2552904.847230,,85.1,0,1,0,200,
27,14,2552906.297090,,85.3,0,1,0,200,
30,11,2552907.419473,,203.7,0,1,0,200,
21,13,2552907.527189,,97.9,0,1,0,200,
31,10,2552906.549870,83.79734866321087,1223.4,372,60,59,200,
21,14,2552908.113030,,108.3,0,1,0,200,
31,11,2552908.247534,,188.7,0,1,0,200,
25,8,2552908.333260,,104.4,0,1,0,200,
6,14,2552907.624656,115.18741585314274,1002.5,235,44,43,200,
2,11,2552908.753521,,85.6,0,1,0,200,
20,7,2552908.905363,,167.4,0,1,0,200,
7,11,2552908.980019,,94.3,0,1,0,200,
25,9,2552909.859436,,84.5,0,1,0,200,
0,10,2552910.361600,,85.7,0,1,0,200,
29,14,2552910.630807,,84.4,0,1,0,200,
12,14,2552910.764504,,84.5,0,1,0,200,
3,12,2552911.193033,,198.8,0,1,0,200,
28,9,2552911.907735,,120.9,0,1,0,200,
31,12,2552910.947437,84.91641981527209,1166.5,305,53,52,200,
8,9,2552911.250500,142.51339808106422,1053.3,297,51,50,200,
31,13,2552912.440089,,173.2,0,1,0,200,
15,19,2552912.473483,,141.2,0,1,0,200,
19,11,2552912.783058,,83.3,0,1,0,200,
26,13,2552912.983630,,165.1,0,1,0,200,
7,12,2552913.008246,,141.8,0,1,0,200,
7,13,2552913.164288,,82.7,0,1,0,200,
30,12,2552913.911289,,113.1,0,1,0,200,
9,6,2552913.425466,82.85779692232609,962.8,230,41,40,200,
18,8,2552913.598101,103.66266686469316,1185.4,366,56,55,200,
17,14,2552913.775993,113.06012235581875,1103.2,303,55,54,200,
15,20,2552914.893438,,83.0,0,1,0,200,
17,15,2552915.667933,,120.5,0,1,0,200,
8,10,2552915.168427,106.28781421110034,823.9,230,39,38,200,
9,7,2552915.046696,82.8520287759602,1009.6,264,48,47,200,
26,14,2552916.038847,,197.8,0,1,0,200,
18,9,2552916.574234,,108.2,0,1,0,200,
17,16,2552916.144526,93.42556912451982,711.0,186,36,35,200,
31,14,2552916.898925,,85.4,0,1,0,200,
22,6,2552917.596354,,206.8,0,1,0,200,
24,12,2552917.698422,,106.3,0,1,0,200,
28,10,2552917.402071,84.99961299821734,978.5,238,42,41,200,
15,21,2552918.360866,,121.3,0,1,0,200,
26,15,2552919.059451,,190.4,0,1,0,200,
30,13,2552919.071271,,179.9,0,1,0,200,
20,8,2552917.850766,118.80656704306602,1636.6,384,70,69,200,
24,13,2552919.377475,,111.0,0,1,0,200,
14,15,2552918.574528,116.36214889585972,1028.7,230,38,37,200,
9,8,2552919.499634,,104.9,0,1,0,200,
2,12,2552919.670871,,168.1,0,1,0,200,
21,15,2552919.705044,,135.2,0,1,0,200,
28,11,2552920.215878,,168.9,0,1,0,200,
29,15,2552920.242890,,248.9,0,1,0,200,
16,11,2552920.399971,,260.9,0,1,0,200,
25,10,2552920.504111,,157.9,0,1,0,200,
21,16,2552920.767337,,115.3,0,1,0,200,
9,10,2552920.380460,195.3900414519012,976.7,193,35,34,200,
24,14,2552921.245784,,112.7,0,1,0,200,
9,9,2552920.247699,243.84880112484097,1299.5,284,49,48,200,
31,15,2552922.016941,,86.1,0,1,0,200,
2,13,2552922.532741,,85.1,0,1,0,200,
15,22,2552922.773233,,84.0,0,1,0,200,
18,10,2552923.023658,,83.7,0,1,0,200,
5,7,2552924.516037,,88.6,0,1,0,200,
6,15,2552924.658860,,85.0,0,1,0,200,
6,16,2552925.017064,,85.3,0,1,0,200,
19,12,2552925.164637,,87.5,0,1,0,200,
2,14,2552925.749835,,89.5,0,1,0,200,
3,13,2552925.849551,,88.3,0,1,0,200,
23,9,2552925.936665,,99.8,0,1,0,200,
15,23,2552926.077652,,88.0,0,1,0,200,
11,7,2552926.268026,,171.9,0,1,0,200,
5,8,2552926.315387,,125.8,0,1,0,200,
24,15,2552926.551533,,88.3,0,1,0,200,
15,24,2552926.794326,,89.2,0,1,0,200,
9,11,2552926.966852,,172.0,0,1,0,200,
0,11,2552927.187213,,114.5,0,1,0,200,
29,16,2552927.760366,,113.3,0,1,0,200,
16,12,2552927.033217,106.65573412552476,982.3,285,48,47,200,
10,10,2552928.340122,,167.2,0,1,0,200,
22,7,2552928.359794,,148.7,0,1,0,200,
19,13,2552929.460739,,86.2,0,1,0,200,
27,15,2552929.716381,,84.6,0,1,0,200,
29,17,2552930.010507,,128.0,0,1,0,200,
12,15,2552930.478108,,99.9,0,1,0,200,
30,14,2552932.324073,,168.7,0,1,0,200,
24,16,2552932.353807,,140.4,0,1,0,200,
18,11,2552932.567478,,85.0,0,1,0,200,
18,12,2552933.798817,,173.4,0,1,0,200,
25,11,2552933.805304,,250.4,0,1,0,200,
3,14,2552933.886238,,170.8,0,1,0,200,
18,13,2552934.938700,,113.5,0,1,0,200,
31,16,2552934.490702,84.22964531928301,1066.8,337,54,53,200,
22,8,2552935.549505,,191.7,0,1,0,200,
12,16,2552935.611786,,130.6,0,1,0,200,
2,15,2552936.102945,,204.8,0,1,0,200,
23,10,2552936.204732,,104.0,0,1,0,200,
28,12,2552936.195757,,113.0,0,1,0,200,
14,16,2552935.314336,105.57240713387728,1114.3,243,41,40,200,
5,9,2552936.534720,,104.2,0,1,0,200,
8,11,2552935.854539,113.6937071569264,1068.3,282,47,46,200,
20,9,2552937.136313,,83.1,0,1,0,200,
11,8,2552937.480895,,166.0,0,1,0,200,
23,11,2552937.537945,,110.1,0,1,0,200,
17,17,2552937.728332,,89.9,0,1,0,200,
16,13,2552938.172835,,84.1,0,1,0,200,
