session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,output_chunks,status,backend
1,12,2553029.615581,,169.8,0,1,0,200,
3,15,2553029.647999,,161.2,0,1,0,200,
26,18,2553029.671634,,137.6,0,1,0,200,
4,16,2553029.796551,,108.7,0,1,0,200,
23,18,2553029.904517,,96.3,0,1,0,200,
6,18,2553030.025106,,84.4,0,1,0,200,
14,21,2553030.125862,,86.0,0,1,0,200,
2,17,2553030.611535,,86.4,0,1,0,200,
19,15,2553030.828438,,87.6,0,1,0,200,
1,13,2553030.931227,,168.0,0,1,0,200,
30,16,2553030.943498,,157.0,0,1,0,200,
27,16,2553031.257902,,87.1,0,1,0,200,
31,18,2553031.451291,,90.2,0,1,0,200,
28,14,2553031.660841,,175.0,0,1,0,200,
5,10,2553031.674325,,267.9,0,1,0,200,
9,16,2553031.739930,,202.5,0,1,0,200,
17,20,2553031.752177,,281.6,0,1,0,200,
20,11,2553031.916089,,207.8,0,1,0,200,
27,17,2553032.098191,,140.9,0,1,0,200,
7,18,2553032.116572,,122.6,0,1,0,200,
13,14,2553032.436566,,198.3,0,1,0,200,
14,22,2553032.531449,,191.3,0,1,0,200,
29,21,2553032.620678,,192.4,0,1,0,200,
6,19,2553032.707128,,201.9,0,1,0,200,
20,12,2553032.769918,,140.6,0,1,0,200,
23,19,2553032.953261,,108.4,0,1,0,200,
5,11,2553033.478575,,220.2,0,1,0,200,
6,20,2553033.496340,,204.2,0,1,0,200,
23,20,2553033.724767,,114.2,0,1,0,200,
18,15,2553031.996671,216.6350595653057,2028.2,424,71,70,200,
30,17,2553033.465943,232.5989748351276,664.9,128,19,18,200,
3,16,2553034.005203,,125.7,0,1,0,200,
21,19,2553034.153339,,95.1,0,1,0,200,
26,19,2553034.338749,,185.3,0,1,0,200,
27,18,2553034.411701,,113.8,0,1,0,200,
3,17,2553034.749939,,85.7,0,1,0,200,
19,16,2553035.326497,,170.4,0,1,0,200,
13,15,2553035.399456,,184.6,0,1,0,200,
30,18,2553035.427981,,305.0,0,1,0,200,
6,21,2553035.471257,,261.8,0,1,0,200,
23,21,2553035.544064,,326.4,0,1,0,200,
17,21,2553035.565146,,305.4,0,1,0,200,
27,19,2553035.708370,,163.1,0,1,0,200,
1,14,2553036.019830,,86.1,0,1,0,200,
17,22,2553036.178239,,173.3,0,1,0,200,
17,23,2553036.183734,,169.0,0,1,0,200,
19,17,2553036.386931,,84.8,0,1,0,200,
22,11,2553036.812281,,171.0,0,1,0,200,
9,17,2553036.813651,,256.5,0,1,0,200,
25,14,2553036.953683,,224.6,0,1,0,200,
1,15,2553036.965814,,212.5,0,1,0,200,
13,16,2553036.982141,,343.5,0,1,0,200,
29,22,2553037.061806,,263.9,0,1,0,200,
23,22,2553037.132332,,278.5,0,1,0,200,
20,13,2553037.195542,,216.5,0,1,0,200,
5,12,2553037.446309,,85.3,0,1,0,200,
9,18,2553037.805161,,169.2,0,1,0,200,
3,18,2553037.834819,,140.8,0,1,0,200,
17,24,2553038.021899,,87.5,0,1,0,200,
27,20,2553038.119705,,86.7,0,1,0,200,
28,15,2553038.230627,,84.5,0,1,0,200,
13,17,2553038.320368,,92.9,0,1,0,200,
7,19,2553038.556664,,170.0,0,1,0,200,
7,20,2553038.628328,,185.0,0,1,0,200,
31,19,2553038.684453,,214.6,0,1,0,200,
19,18,2553038.809975,,173.5,0,1,0,200,
25,15,2553038.818514,,166.4,0,1,0,200,
3,19,2553039.513709,,172.0,0,1,0,200,
19,19,2553039.515156,,171.9,0,1,0,200,
8,14,2553040.000611,,86.6,0,1,0,200,
0,13,2553040.308576,,112.4,0,1,0,200,
27,21,2553040.424134,,199.7,0,1,0,200,
24,17,2553040.457196,,253.4,0,1,0,200,
14,23,2553040.584952,,211.8,0,1,0,200,
22,12,2553040.701133,,182.9,0,1,0,200,
29,23,2553040.810928,,161.3,0,1,0,200,
25,16,2553041.379558,,120.7,0,1,0,200,
26,20,2553041.585665,,231.1,0,1,0,200,
25,17,2553041.643341,,277.1,0,1,0,200,
29,24,2553041.679392,,241.1,0,1,0,200,
20,15,2553041.647213,,273.3,0,1,0,200,
23,23,2553041.977042,,201.5,0,1,0,200,
25,18,2553042.039298,,286.2,0,1,0,200,
25,19,2553042.163840,,162.7,0,1,0,200,
18,16,2553040.241715,177.6898680254817,2377.0,333,62,61,200,
2,18,2553040.713718,256.9990702904761,1998.2,324,55,54,200,
21,20,2553042.505313,,206.7,0,1,0,200,
10,11,2553042.547846,,304.2,0,1,0,200,
7,21,2553042.561362,,290.8,0,1,0,200,
12,17,2553042.687997,,164.5,0,1,0,200,
20,14,2553041.236081,109.71622308716178,1785.4,314,48,47,200,
22,13,2553043.083086,,203.3,0,1,0,200,
11,9,2553043.251406,,149.5,0,1,0,200,
4,17,2553043.406119,,202.0,0,1,0,200,
31,20,2553043.439346,,255.1,0,1,0,200,
28,16,2553043.544254,,151.3,0,1,0,200,
6,22,2553041.992667,332.5856178998947,1857.3,289,46,45,200,
20,16,2553043.734893,,115.1,0,1,0,200,
20,17,2553044.068141,,206.8,0,1,0,200,
4,18,2553044.096946,,263.5,0,1,0,200,
19,20,2553044.203229,,158.2,0,1,0,200,
9,19,2553043.156277,217.30235684663057,1426.2,215,38,37,200,
3,20,2553044.468979,,199.9,0,1,0,200,
4,19,2553044.542092,,213.9,0,1,0,200,
23,24,2553044.611982,,199.9,0,1,0,200,
28,17,2553044.604727,,207.2,0,1,0,200,
9,20,2553043.201576,199.1254291497171,1688.9,264,45,44,200,
4,20,2553044.909703,,84.5,0,1,0,200,
5,13,2553045.082502,,85.0,0,1,0,200,
24,18,2553045.241815,,87.8,0,1,0,200,
2,19,2553045.345857,,86.5,0,1,0,200,
12,18,2553045.446683,,170.7,0,1,0,200,
30,19,2553045.512427,,106.3,0,1,0,200,
3,21,2553045.628916,,86.8,0,1,0,200,
21,21,2553045.729958,,100.0,0,1,0,200,
5,14,2553046.404860,,86.8,0,1,0,200,
11,10,2553046.522890,,171.0,0,1,0,200,
28,18,2553046.529799,,165.9,0,1,0,200,
18,17,2553047.391984,,195.0,0,1,0,200,
3,22,2553047.663931,,125.1,0,1,0,200,
6,23,2553047.936347,,208.5,0,1,0,200,
21,23,2553047.923972,,220.9,0,1,0,200,
24,19,2553048.072911,,345.5,0,1,0,200,
21,22,2553047.474362,124.66227915138006,1031.6,150,27,26,200,
19,21,2553048.612918,,116.8,0,1,0,200,
9,22,2553048.198221,221.27154003828764,856.5,193,34,33,200,
10,12,2553047.315752,178.1266196630895,1874.9,353,65,64,200,
25,20,2553049.185429,,195.4,0,1,0,200,
9,21,2553048.128938,289.1552411019802,1311.0,237,46,45,200,
24,20,2553049.271930,,168.1,0,1,0,200,
5,15,2553049.209843,,230.2,0,1,0,200,
5,16,2553049.724226,,112.1,0,1,0,200,
27,22,2553049.897707,,117.5,0,1,0,200,
1,16,2553050.016442,,201.7,0,1,0,200,
21,24,2553049.444388,119.25044097006321,859.9,165,30,29,200,
11,11,2553050.092672,126.67930917814374,953.6,254,42,41,200,
31,21,2553051.088335,,207.2,0,1,0,200,
8,15,2553051.124817,,242.6,0,1,0,200,
18,18,2553051.153657,,213.8,0,1,0,200,
21,25,2553050.596273,212.66455482691526,881.4,155,28,27,200,
6,24,2553051.463924,,119.8,0,1,0,200,
2,20,2553051.582916,,100.7,0,1,0,200,
8,16,2553051.763959,,85.2,0,1,0,200,
9,23,2553051.917524,,172.7,0,1,0,200,
10,13,2553051.947986,,143.7,0,1,0,200,
2,21,2553052.161993,,89.3,0,1,0,200,
15,27,2553052.250953,,114.0,0,1,0,200,
18,19,2553052.833794,,104.8,0,1,0,200,
28,19,2553053.067109,,171.8,0,1,0,200,
15,28,2553053.111791,,226.2,0,1,0,200,
30,20,2553053.174295,,164.9,0,1,0,200,
12,19,2553053.565596,,171.8,0,1,0,200,
28,20,2553053.642340,,96.7,0,1,0,200,
18,20,2553053.746384,,106.2,0,1,0,200,
26,21,2553053.997953,,86.2,0,1,0,200,
12,20,2553054.564867,,91.2,0,1,0,200,
8,17,2553054.834455,,88.0,0,1,0,200,
3,23,2553055.178994,,88.5,0,1,0,200,
23,25,2553055.350850,,88.8,0,1,0,200,
6,25,2553055.485977,,96.6,0,1,0,200,
7,22,2553055.694000,,176.1,0,1,0,200,
5,17,2553056.100766,,116.9,0,1,0,200,
14,24,2553056.588839,,123.2,0,1,0,200,
22,14,2553056.872194,,112.5,0,1,0,200,
9,24,2553055.804125,157.6562998816371,1230.9,261,52,51,200,
10,14,2553055.750274,206.49257441982627,1581.5,401,72,71,200,
26,22,2553057.316809,,245.8,0,1,0,200,
23,26,2553057.326909,,235.8,0,1,0,200,
5,18,2553057.371965,,277.8,0,1,0,200,
1,17,2553057.450997,,262.6,0,1,0,200,
21,26,2553057.821747,,119.3,0,1,0,200,
8,18,2553058.083841,,180.3,0,1,0,200,
30,21,2553058.090971,,173.3,0,1,0,200,
8,19,2553058.291170,,108.2,0,1,0,200,
30,22,2553058.528360,,202.4,0,1,0,200,
0,14,2553058.628592,,103.4,0,1,0,200,
6,26,2553057.515160,198.2072088867426,1295.7,252,44,43,200,
