session_id,turn,start,ttft_ms,total_ms,output_chars,output_tokens,status,backend
24,0,335285.347271,274.1174360271543,4174.0,284,40,200,
2,0,335284.730182,226.90991801209748,5730.4,335,57,200,
23,1,335286.312288,290.378512989264,4536.8,321,45,200,
23,0,335285.579861,282.7303050435148,5984.5,389,59,200,
5,0,335285.882190,270.7623220048845,5889.1,303,58,200,
7,0,335284.894631,270.7485110149719,7082.3,416,70,200,
6,0,335286.124833,269.9144470389001,5852.6,380,58,200,
10,0,335286.634917,329.5287229702808,5462.4,294,54,200,
22,1,335286.334921,267.10245199501514,5763.3,326,57,200,
4,0,335285.688557,259.4791709561832,6530.6,402,64,200,
14,0,335285.695320,253.12739599030465,7088.1,418,70,200,
18,0,335285.358533,263.3954429766163,7548.6,442,74,200,
29,0,335286.185054,330.15404496109113,6846.8,439,67,200,
22,0,335284.613580,259.7721380298026,8542.6,525,84,200,
17,0,335286.364698,237.47466696659103,7344.9,436,73,200,
4,1,335286.516943,325.783146021422,7489.7,393,74,200,
15,0,335286.730935,320.1798369991593,7820.3,435,78,200,
24,1,335286.753942,297.32346296077594,8099.3,495,81,200,
31,0,335287.554697,4663.373721006792,7427.8,194,28,200,
14,1,335286.793801,2954.713749990333,8584.9,369,57,200,
13,0,335287.217997,4756.119488971308,10169.5,302,56,200,
16,0,335287.674130,4751.538515032735,9844.6,337,53,200,
20,0,335287.524034,4693.841669009998,10570.9,390,61,200,
2,1,335286.972690,4091.6580720222555,11714.4,446,78,200,
3,0,335286.939107,3727.794572012499,11867.4,437,83,200,
29,1,335287.617867,4718.940299004316,11308.9,370,68,200,
25,0,335287.178060,4591.643441992346,12439.6,438,80,200,
8,0,335287.638249,4699.959135032259,12272.3,469,78,200,
10,1,335288.477798,5731.979403004516,11723.0,372,62,200,
5,1,335288.279783,5085.112461994868,12040.2,380,72,200,
25,1,335288.132740,5022.324071964249,12476.7,384,77,200,
7,1,335288.456111,5463.22199201677,12273.7,432,70,200,
27,0,335287.847079,5183.5627789841965,13003.4,508,80,200,
24,2,335288.790131,6317.509429994971,12521.3,344,64,200,
27,1,335288.676352,6083.965494995937,12635.6,413,67,200,
0,0,335288.946435,6635.969992028549,12486.0,390,60,200,
8,1,335288.190059,5088.574736961164,14375.7,551,97,200,
29,2,335288.851254,6343.782260955777,14088.3,542,81,200,
17,1,335289.233210,8498.63191600889,14418.4,368,62,200,
7,2,335289.089802,8558.848640997894,15702.9,474,76,200,
19,0,335290.633570,9804.858644027263,14365.3,286,50,200,
27,2,335289.432686,9492.305784020573,15687.5,446,66,200,
11,0,335290.288099,9531.933234946337,15207.6,389,61,200,
12,0,335290.865099,9655.9770500171,14750.3,325,55,200,
31,1,335291.097752,9955.057563027367,14725.5,350,52,200,
21,0,335289.417666,8899.988163029775,16612.5,429,81,200,
0,1,335289.454669,9593.402128026355,16778.9,424,76,200,
23,2,335291.100501,10450.592785025947,15340.6,372,53,200,
15,1,335291.399199,10239.936283032876,15246.6,356,54,200,
6,1,335290.377226,9735.922623018268,16561.6,388,72,200,
10,2,335290.886197,9961.33906301111,16170.6,425,66,200,
16,1,335289.839635,9302.468976995442,17763.0,524,89,200,
0,2,335290.983339,9984.659399022348,16622.5,425,71,200,
31,2,335291.675359,11465.819542994723,16639.8,356,55,200,
19,1,335291.364800,10186.119785008486,17912.8,426,84,200,
5,2,335291.663408,11105.09742895374,17987.9,403,74,200,
30,0,335291.905860,13088.867047976237,17865.2,292,50,200,
28,0,335293.627792,12603.05650101509,16857.6,322,46,200,
0,3,335293.876107,13296.933106030338,16612.9,239,37,200,
27,3,335292.313423,13009.057265997399,18552.4,364,59,200,
10,3,335292.273243,12964.023980952334,19305.3,341,68,200,
1,0,335293.653443,12987.980696954764,18213.2,329,57,200,
23,3,335293.555322,12471.592648944352,18432.5,420,64,200,
4,2,335294.165997,13637.758510012645,17942.1,302,47,200,
8,2,335291.887746,11964.569500996731,20426.3,526,90,200,
14,2,335293.644532,12791.88019601861,19298.8,424,70,200,
2,2,335293.920278,13883.890952041838,19311.1,362,59,200,
12,1,335292.731037,13000.856092956383,20619.0,465,81,200,
3,1,335293.885966,13371.495650033467,19935.4,389,71,200,
14,3,335293.764721,13082.387521979399,20189.9,469,76,200,
25,2,335292.888519,12932.190275052562,21421.2,446,89,200,
27,4,335294.747657,15943.084217957221,20278.0,285,44,200,
26,0,335294.803155,16261.870697024278,20843.8,286,46,200,
13,1,335294.395112,15081.758201995399,21506.1,368,65,200,
21,1,335295.030718,17192.199954995885,21171.2,218,39,200,
12,2,335294.734865,15956.028047017753,21624.4,340,56,200,
17,2,335294.256765,14256.65461900644,22513.4,462,84,200,
6,3,335295.234045,17075.39443700807,22539.6,358,54,200,
6,2,335295.022577,17081.114178989083,22882.0,348,57,200,
17,3,335295.436577,18025.728497013915,22772.9,288,46,200,
3,2,335294.882210,16893.485025968403,23708.8,367,67,200,
12,3,335295.270246,17243.502411001828,23526.2,367,62,200,
31,3,335296.055328,19182.730327011086,23199.8,256,40,200,
30,1,335294.493139,15393.368324963376,24970.6,570,97,200,
4,3,335295.515067,18030.06447397638,24241.4,365,61,200,
6,4,335295.588422,18504.34675300494,24376.7,403,58,200,
31,4,335296.575230,20400.105496984906,23519.0,187,32,200,
0,4,335295.595732,18601.64727503434,24783.7,385,61,200,
10,4,335296.430654,19665.48424301436,24848.5,298,53,200,
30,2,335294.528418,15441.673572000582,27126.0,669,119,200,
8,3,335295.367119,17774.850916001014,26295.4,520,85,200,
15,2,335296.030552,18506.541537004523,26339.5,467,80,200,
25,3,335296.138493,19756.269267003518,26240.1,350,67,200,
29,3,335296.532569,20054.314095003065,26133.9,416,64,200,
3,4,335296.736975,21677.18448501546,26470.0,315,51,200,
3,3,335296.628253,21484.351979976054,27299.3,351,62,200,
20,1,335297.796116,24046.770800021477,26682.9,137,29,200,
24,3,335296.492989,19998.0386000243,27995.8,482,85,200,
4,4,335297.251755,22705.346119008027,27518.0,323,52,200,
5,3,335297.012553,22648.606951988768,27972.2,324,57,200,
3,5,335296.910119,21879.436172021087,29534.4,448,82,200,
10,5,335297.004997,22449.35665297089,29561.0,404,76,200,
15,4,335297.430530,22853.140150022227,29514.4,423,72,200,
18,1,335296.596805,21426.864147011656,30556.8,563,97,200,
2,3,335297.539771,23037.326127989218,29625.1,368,71,200,
13,2,335298.137898,23706.731888989452,29137.2,329,58,200,
19,2,335298.329533,24525.97301901551,29069.0,286,48,200,
15,3,335297.365486,22835.265446978156,30326.7,469,80,200,
30,3,335296.916986,22073.162240034435,30979.7,545,94,200,
20,2,335298.276989,24286.441794014536,29742.0,327,57,200,
25,4,335298.311842,24252.255348023027,29718.5,301,57,200,
6,5,335298.408958,25715.51890601404,31427.8,389,61,200,
23,4,335299.114896,26096.471305994783,30843.7,335,51,200,
26,1,335297.661307,23805.15142099466,32309.0,535,91,200,
4,5,335298.407225,25000.190651975572,31673.6,396,71,200,
13,5,335300.736731,27477.802746987436,29980.3,175,28,200,
8,5,335300.327893,27178.70651895646,30598.8,220,37,200,
4,6,335298.849578,26124.51942503685,32088.8,377,63,200,
13,3,335298.419159,26262.14671198977,32632.5,415,67,200,
16,2,335300.882553,27331.441302027088,30888.2,226,39,200,
8,4,335298.510363,26171.557101013605,33271.7,460,75,200,
13,4,335300.577545,27550.64900103025,32066.6,286,50,200,
6,6,335299.977632,27408.174634038005,33116.4,407,62,200,
28,1,335299.158928,27515.34951501526,34057.6,431,70,200,
27,5,335301.278679,28913.490569975693,32142.1,233,35,200,
6,7,335300.367029,27225.056850002147,33066.3,408,63,200,
19,3,335299.384173,27376.429349998944,34241.2,414,73,200,
9,0,335300.537227,27347.750760964118,33100.9,377,62,200,
19,4,335299.641698,27743.57642699033,34690.2,438,75,200,
16,3,335300.971160,29109.932459017728,33565.2,297,48,200,
16,4,335301.631210,29528.989679994993,33361.0,255,42,200,
0,5,335299.503148,27638.23914702516,35620.1,496,85,200,
28,2,335301.653882,29505.287134030368,34917.4,370,60,200,
3,6,335301.266238,28926.698561990634,35676.1,421,74,200,
2,4,335301.501614,28775.064452027436,35896.0,456,78,200,
27,6,335301.755302,29490.438513981644,35849.6,411,70,200,
13,6,335302.485096,31123.937659023795,35239.5,262,45,200,
8,6,335301.503770,29409.834317979403,36234.6,433,74,200,
23,5,335301.970809,30862.060269981157,35957.8,326,55,200,
9,1,335301.871934,30092.253061011434,36344.6,404,68,200,
7,3,335301.860014,30105.831936991308,37239.8,448,78,200,
6,8,335302.629380,31184.141934965737,36854.7,404,62,200,
9,2,335302.080569,31239.202367025428,37417.5,384,67,200,
2,5,335302.151336,31255.201923951972,37441.9,397,67,200,
15,5,335303.468294,31257.92179099517,36573.5,355,58,200,
2,6,335302.198442,31412.30186796747,38397.8,478,76,200,
1,1,335303.986205,31313.654245983344,37654.5,421,70,200,
9,3,335303.141545,31379.40420396626,38870.4,520,82,200,
11,1,335303.718904,31500.27149997186,38306.9,427,75,200,
26,2,335302.685401,31128.31802299479,39443.6,486,91,200,
15,6,335304.406627,33182.40021599922,38268.3,319,55,200,
6,9,335304.446332,33382.03456701012,38431.9,310,55,200,
21,2,335304.011748,32746.667841041926,39155.1,393,69,200,
14,4,335304.752425,33160.31656396808,38535.2,375,58,200,
26,3,335304.203189,32927.52993997419,40046.6,433,77,200,
12,4,335304.867433,34422.0246640034,39396.9,346,54,200,
17,4,335304.931943,34768.26204097597,39436.8,305,51,200,
29,4,335304.781304,33336.24099800363,40296.0,441,76,200,
2,7,335304.507141,33405.42949497467,40690.5,440,79,200,
14,5,335304.835534,33571.19847001741,40490.3,472,75,200,
17,5,335305.182167,34517.36185798654,40271.4,368,62,200,
25,5,335305.238163,34545.892415975686,40349.5,342,62,200,
16,6,335306.021174,36213.25306099607,40656.9,296,46,200,
7,4,335305.732812,35050.40912498953,41820.8,440,71,200,
27,7,335306.030561,36204.0272190352,41844.7,389,58,200,
21,3,335305.381123,34859.46217295714,42715.7,401,82,200,
16,5,335305.996022,35830.904828966595,42601.9,422,69,200,
